"rev_1","rev_2","rev_3","rev_4","rev_5","rev_6","risk_score","last_month","last_3month","last_6month","metro_last_month","sports_last_month","news_last_month","lifestyle_last_month","business_last_month","opinion_last_month","arts_last_month","sunday_magazine_last_month","ideas_last_month","search_last_month","member_center_last_month","south_last_month","spotlight_last_month","page_not_found_last_month","nation_last_month","north_last_month","magazine_last_month","circulars_last_month","politics_last_month","metro_last_3month","sports_last_3month","news_last_3month","lifestyle_last_3month","business_last_3month","opinion_last_3month","arts_last_3month","sunday_magazine_last_3month","ideas_last_3month","search_last_3month","member_center_last_3month","south_last_3month","spotlight_last_3month","page_not_found_last_3month","nation_last_3month","north_last_3month","magazine_last_3month","circulars_last_3month","politics_last_3month","metro_last_6month","sports_last_6month","news_last_6month","lifestyle_last_6month","business_last_6month","opinion_last_6month","arts_last_6month","sunday_magazine_last_6month","ideas_last_6month","search_last_6month","member_center_last_6month","south_last_6month","spotlight_last_6month","page_not_found_last_6month","nation_last_6month","north_last_6month","magazine_last_6month","circulars_last_6month","politics_last_6month","y0_6","y1_6","y0_5","y1_5","y0_4","y1_4","y0_3","y1_3","y0_2","y1_2","y0_1","y1_1","treated","p_treated"
456.889678955078,464.193969726562,468.212249755859,467.972625732422,477.093170166016,483.946014404297,0.00044625997543335,0,30,176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,1,10,8,0,2,0,1,0,0,0,0,0,0,0,0,0,0,447.64587,456.8255,450.6563,470.15726,450.118,430.24802,453.19064,454.9393,448.2021,454.53043,440.706,498.55417,0,0.0131883598922085
443.923309326172,447.102264404297,454.905853271484,462.279144287109,476.828277587891,482.573547363281,0.000394880771636963,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,463.35214,489.1414,458.737,481.3296,449.96735,469.93414,443.6064,460.21658,437.16132,449.2991,437.33096,442.68915,0,0.00998101541755205
432.104827880859,446.541046142578,109.896697998047,86.2164764404297,84.4583969116211,57.2665977478027,0.000574111938476562,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.25687,479.0489,365.06586,438.76163,413.49103,464.4874,412.90442,454.37695,422.8507,441.14093,423.28693,434.34225,0,0.00631925701480131
456.889678955078,482.015747070312,489.978179931641,492.997497558594,500.131439208984,513.504638671875,0.00213301181793213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,4,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,392.29648,445.45383,410.07724,402.1091,396.83325,55.329906,412.65662,159.19165,427.01016,277.9785,427.11142,438.00137,0,0.00617785151576943
513.654663085938,508.065826416016,512.736206054688,522.103820800781,522.002319335938,520.069152832031,0.000440299510955811,0,452,985,41,69,25,10,8,4,3,6,0,0,0,0,0,0,1,0,6,0,0,107,188,102,32,22,14,20,11,4,0,0,0,0,0,1,0,11,0,0,287,433,179,84,43,21,39,15,6,0,0,2,0,1,1,1,15,0,0,505.9132,520.8309,506.40152,520.9923,496.71506,515.622,501.94534,510.89014,500.57428,516.9855,500.38138,514.3138,0,0.0183815162200157
501.426025390625,503.774383544922,504.360687255859,497.415008544922,513.972290039062,516.236999511719,0.000201642513275146,0,136,435,29,16,7,5,5,12,5,0,0,0,0,0,0,0,0,0,0,0,0,78,23,17,13,15,39,15,0,0,0,0,0,0,0,0,0,0,0,0,121,49,30,31,24,67,23,0,4,0,1,0,0,0,0,0,0,0,0,488.8005,521.3688,497.35898,516.2067,497.6118,516.4938,496.6121,497.84656,497.46338,499.58173,496.3595,506.23807,0,0.0126248540599205
497.489471435547,504.443634033203,504.308837890625,498.46435546875,493.792877197266,490.134216308594,0.00189602375030518,0,153,412,14,12,3,11,7,6,1,1,0,0,0,0,0,0,0,0,1,0,0,52,39,14,47,18,13,2,4,0,0,0,1,0,0,0,0,4,0,0,113,93,59,105,41,24,3,6,0,0,0,1,0,0,0,0,6,0,0,510.20395,472.73743,507.59164,491.99158,505.52292,497.49683,507.54172,496.3736,505.62415,499.8541,505.6956,503.94656,0,0.00650526884073346
499.465728759766,485.407287597656,488.248199462891,481.910247802734,492.486785888672,505.428833007812,0.00154900550842285,0,45,141,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6,9,0,5,3,1,0,1,0,1,4,0,0,0,0,0,2,0,0,467.85873,514.5093,465.1007,474.64713,462.1767,506.04065,462.7182,503.99936,460.78552,502.71042,449.65674,484.15656,0,0.0124438740342286
472.937652587891,496.077941894531,501.787536621094,510.091674804688,513.204040527344,513.807922363281,0.000235140323638916,0,160,291,41,0,27,4,6,20,3,6,0,0,0,0,0,0,2,0,6,0,0,94,8,58,10,8,58,9,16,1,0,0,0,0,1,2,0,16,0,0,136,11,104,27,14,100,18,41,1,0,1,0,0,1,2,0,47,0,0,493.9356,512.5495,496.0028,509.60873,493.17233,505.7835,491.01147,497.10773,490.69214,496.88724,491.72028,485.68896,0,0.0070515592953196
446.378234863281,461.673248291016,494.773254394531,493.707092285156,496.767486572266,500.702270507812,0.00012814998626709,0,10,17,5,0,5,3,5,11,0,0,0,0,0,1,0,0,1,0,0,0,0,15,1,5,3,8,58,0,1,0,0,0,6,2,0,1,0,1,1,0,19,0,7,5,7,100,0,1,4,0,0,17,3,0,1,0,1,0,0,470.2542,485.00797,469.89825,479.05276,467.31213,492.74713,448.81577,481.27936,451.35712,474.38776,462.2998,471.7869,0,0.00622638767356397
489.811614990234,482.806060791016,493.376647949219,494.991912841797,503.541290283203,504.459625244141,0.000232875347137451,0,153,381,5,2,5,1,2,0,0,4,0,0,0,0,0,0,1,0,4,0,0,18,9,9,3,2,0,0,6,1,1,0,0,0,0,1,0,6,0,0,95,18,31,9,3,3,3,6,2,1,0,0,0,1,1,0,6,0,0,502.64502,492.6657,497.14688,481.1162,490.37158,494.2793,487.81662,491.22742,485.39474,483.60284,482.7795,485.66446,0,0.0117569986202389
519.562377929688,509.366241455078,510.258972167969,519.8984375,516.271606445312,519.455200195312,0.000301480293273926,0,506,985,44,16,16,18,10,30,10,11,0,2,4,0,0,0,0,0,11,0,0,145,76,56,50,31,95,21,13,6,3,4,1,0,0,0,0,13,0,0,324,198,79,104,58,216,39,20,24,5,4,3,0,2,0,0,20,0,0,504.0378,527.2355,506.5038,518.7936,508.7073,514.9194,507.8624,515.9604,508.95486,516.91876,507.87158,514.4301,0,0.0186751028852908
513.676940917969,513.196411132812,524.971069335938,517.443969726562,522.680114746094,527.511413574219,0.00196319818496704,0,238,737,102,3,32,25,29,18,4,41,4,0,0,0,1,0,0,0,32,0,0,201,6,75,89,39,50,27,50,6,0,0,0,1,0,0,1,46,0,0,426,7,148,105,69,117,59,119,19,0,0,0,2,3,0,8,105,0,0,503.4515,517.26697,500.76196,512.2392,499.21912,508.0543,492.85147,504.44437,499.661,497.46573,501.8518,496.72678,0,0.00700105499291317
432.104827880859,440.839447021484,451.59375,462.033874511719,470.340667724609,479.494354248047,3.83853912353516e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.07187,482.22095,457.54846,475.25705,450.08377,462.8922,443.6064,404.0765,437.16132,450.08792,431.45566,440.12808,0,0.00746701490372311
500.036926269531,500.908203125,507.623657226562,514.831909179688,515.166870117188,520.920837402344,0.000549614429473877,0,46,77,18,61,10,2,12,3,1,1,0,0,0,0,0,0,0,0,1,0,0,22,138,30,15,28,9,0,1,0,0,0,0,0,0,0,0,1,0,0,42,177,48,21,38,18,4,5,0,1,3,1,0,2,0,0,6,0,0,483.59576,514.3416,481.61536,474.64713,485.12903,486.1586,483.89835,467.57385,486.36246,468.89664,490.73312,454.268,0,0.00989775401017011
462.003753662109,478.812225341797,487.872772216797,493.497650146484,490.479675292969,492.293548583984,0.000344038009643555,0,14,26,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,1,0,0,3,3,0,0,1,2,0,0,0,0,0,0,0,0,0,22,2,3,2,3,6,0,0,1,5,0,0,0,0,0,0,0,0,0,360.48715,488.24576,391.198,476.62616,409.59894,477.70624,411.66507,467.96133,415.44196,466.80585,421.16058,443.00375,0,0.01088705829383
503.916259765625,495.49365234375,498.919189453125,506.857299804688,498.309753417969,500.241851806641,0.000631511211395264,0,50,114,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,19,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,47,83,26,3,10,3,1,0,0,0,0,0,0,1,0,0,0,0,0,485.03317,423.52917,485.64322,383.8113,475.4388,400.70575,481.77203,507.10684,489.06235,494.74585,484.88846,504.09772,0,0.0114294686966462
487.345611572266,506.603637695312,502.5224609375,509.923522949219,512.963256835938,514.099731445312,0.00370091199874878,0,82,134,2,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,47,7,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,26,65,32,9,7,2,2,2,0,1,0,0,0,0,0,0,2,0,0,466.00787,482.80716,468.14746,496.4819,468.60153,492.63132,464.95044,480.79333,469.14276,490.70242,473.05255,472.43906,0,0.0201570257786201
432.104827880859,440.839447021484,451.59375,462.033874511719,470.340667724609,468.206695556641,0.00044780969619751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.12354,409.01984,448.05936,417.3788,445.5469,418.93658,435.14645,446.53952,431.32513,434.93542,428.48425,440.63098,0,0.210654779918162
495.295471191406,497.545715332031,502.436676025391,503.249481201172,509.029510498047,514.325012207031,0.00227385759353638,0,273,590,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,716,10,2,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,505.79834,510.04825,502.74948,500.51636,497.4467,507.11038,492.80292,489.79044,491.95767,483.60284,490.9564,487.747,0,0.00815138191761509
466.670562744141,472.178100585938,498.491912841797,491.255706787109,498.941162109375,505.094360351562,0.000160932540893555,0,27,30,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,0,4,3,0,1,4,1,0,0,2,0,0,0,0,0,1,0,0,461.55878,243.7342,457.34186,267.64786,457.85736,240.47467,458.35532,342.1828,451.94684,458.35904,445.14145,460.27432,0,0.0445265187054407
469.400909423828,457.293304443359,473.265350341797,483.762145996094,492.615295410156,490.028503417969,0.000193655490875244,0,24,110,14,0,2,0,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0,29,1,4,6,10,0,8,5,0,1,0,1,0,0,0,0,5,0,0,91,6,11,16,14,4,12,7,0,1,0,1,0,0,0,0,7,0,0,466.63516,472.392,458.12033,482.41403,465.20166,476.7876,468.56796,479.15375,465.86603,473.33292,468.87958,475.90546,0,0.00720423338359564
465.221832275391,485.433074951172,486.674407958984,489.641052246094,494.968048095703,505.447326660156,0.000193297863006592,0,19,56,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,6,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,474.429,490.9453,474.19644,491.47,468.2057,465.81042,463.5054,468.2754,458.2446,461.301,456.12552,459.6779,0,0.0652357760499472
453.419982910156,468.999237060547,473.661437988281,479.547424316406,491.184143066406,492.85791015625,3.76701354980469e-05,0,3,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,2,3,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,7,6,2,3,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,478.02493,449.30246,480.3582,402.1091,473.53918,457.6927,465.26675,458.2117,461.4897,452.41412,445.14145,457.64755,0,0.00597150251649738
486.455261230469,494.383697509766,503.600189208984,511.178375244141,513.017395019531,516.343139648438,9.5367431640625e-05,0,87,212,28,46,9,10,4,8,1,1,0,0,0,0,0,0,0,0,1,0,0,86,91,20,20,13,14,1,5,0,0,0,0,0,0,0,0,5,0,0,138,158,42,40,15,29,1,6,0,0,0,0,0,0,0,0,6,0,0,502.28003,512.01654,487.2835,510.98538,489.54083,503.52707,495.59082,483.25677,491.7899,486.02686,487.6147,487.14883,0,0.0101942167241517
432.104827880859,440.839447021484,451.59375,462.033874511719,470.340667724609,479.494354248047,0.000216305255889893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.93292,478.855,435.01288,478.67798,432.96277,466.04532,429.0205,466.3199,421.66357,444.16757,420.23813,433.35605,0,0.0098739376386354
496.038513183594,506.682159423828,509.498779296875,512.584777832031,516.17041015625,519.615783691406,0.000249207019805908,0,200,567,10,49,5,5,1,1,2,4,0,0,0,0,0,0,0,0,4,0,0,37,193,16,10,3,2,5,5,0,0,0,0,0,0,0,0,5,0,0,64,318,33,20,12,4,10,21,0,0,0,0,0,0,0,1,22,0,0,508.18024,512.1739,510.0521,511.18045,506.04218,509.0447,506.15793,494.72107,504.68637,498.80817,502.66022,499.6289,0,0.00791003439441146
496.169616699219,501.248718261719,506.477783203125,510.302124023438,507.716217041016,517.058837890625,0.000469684600830078,0,151,330,47,6,9,2,17,4,1,8,1,0,0,0,0,0,1,0,8,0,0,136,10,37,6,42,10,2,13,2,1,0,0,0,0,1,0,13,0,0,198,18,64,9,55,14,5,24,6,1,0,0,0,0,1,0,24,0,0,497.43167,507.86743,499.17532,511.02963,500.2757,509.0447,497.40848,504.08533,499.1739,503.4912,496.2862,497.2816,0,0.00899768904911972
489.771667480469,490.545684814453,494.53466796875,488.381774902344,496.371765136719,507.926208496094,0.000270068645477295,0,31,67,23,1,14,4,4,1,1,0,5,0,1,0,0,0,1,0,0,0,0,62,2,33,8,24,7,0,4,38,0,1,0,0,0,1,0,4,0,0,81,5,51,13,30,10,9,5,17,0,1,0,0,0,1,0,5,0,0,473.19522,504.64206,472.55508,493.65912,471.36078,492.7239,477.72183,497.05136,475.6639,491.34937,476.34818,482.03497,0,0.00610629192734531
524.057678222656,533.427368164062,524.720581054688,526.701354980469,523.722534179688,525.615539550781,0.00292372703552246,0,425,1015,57,14,16,58,10,9,7,32,0,0,0,0,0,0,0,0,31,0,0,173,25,44,177,47,19,11,44,1,1,0,0,0,1,0,0,47,0,0,379,59,126,286,112,39,25,91,2,1,0,2,0,4,0,0,94,0,0,489.38397,517.26697,488.9623,515.83325,490.35638,511.5191,493.103,512.65625,489.1274,507.45264,495.20425,509.64185,0,0.00679142927077612
484.198516845703,494.471374511719,491.039337158203,499.383178710938,506.674530029297,498.502502441406,0.0015912652015686,0,54,193,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,42,14,15,0,8,5,0,11,0,1,0,0,0,0,0,0,11,0,0,109,54,33,2,20,10,0,28,0,1,0,2,0,1,0,0,27,0,0,361.3616,462.4146,410.68115,428.65176,403.3636,460.76233,430.51175,483.4356,440.64044,478.23843,463.23666,471.7869,0,0.0230439067053477
488.988098144531,486.288269042969,488.793334960938,488.424865722656,511.684967041016,513.497863769531,0.00142228603363037,0,83,222,9,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,40,19,0,6,7,5,5,5,0,1,0,0,0,0,0,0,5,0,0,93,56,1,13,12,7,9,13,0,1,0,0,0,0,0,0,14,0,0,455.7957,425.19907,471.44394,450.50256,468.7587,487.94412,476.35965,474.97653,480.92932,468.18723,481.49112,481.986,0,0.00680214356841989
432.104827880859,440.839447021484,457.373260498047,462.279144287109,476.828277587891,486.073852539062,4.9591064453125e-05,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.1914,122.68195,380.97675,230.79413,391.08392,157.69481,399.16495,190.7256,407.0775,244.55179,419.0572,235.99394,0,0.00699751013345416
489.376373291016,489.894073486328,472.484466552734,480.828216552734,482.768493652344,476.313018798828,0.00336360931396484,0,36,109,23,1,4,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,28,4,5,2,3,5,1,1,1,0,0,0,0,0,0,0,1,0,0,53,8,15,2,7,9,4,4,2,0,0,0,0,0,0,0,4,0,0,483.87433,507.19287,483.26245,503.725,476.19513,490.43982,474.38382,471.47263,475.15585,468.18723,476.7554,469.43756,0,0.00816432115297382
475.982818603516,491.847412109375,498.954010009766,505.819854736328,509.432983398438,511.223541259766,0.000778079032897949,0,87,188,18,13,4,4,7,1,0,4,0,0,0,0,0,0,1,0,4,0,0,72,39,12,16,24,9,2,5,0,0,0,0,0,0,1,0,5,0,0,150,83,21,31,24,19,2,10,0,3,1,4,0,1,1,0,10,0,0,502.89502,509.59622,501.29474,507.68475,495.91458,505.8071,493.55875,504.7693,491.7839,502.71042,490.60626,489.9709,0,0.00986775335637436
432.104827880859,440.839447021484,451.59375,462.033874511719,470.340667724609,479.494354248047,0.00620436668395996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.1816,466.85516,457.54846,465.70712,449.96735,447.32217,445.33298,455.24078,437.16132,444.78104,430.18976,434.51816,0,0.00995798761237741
481.842529296875,491.602722167969,491.606719970703,486.989410400391,492.790710449219,493.035400390625,0.000283300876617432,0,24,75,6,0,6,3,0,6,1,2,0,0,0,0,0,0,0,0,2,0,0,11,0,11,15,0,6,2,2,0,0,0,0,0,0,0,0,2,0,0,17,0,23,23,2,10,7,5,0,0,0,0,0,0,0,0,5,0,0,474.429,485.4104,478.53113,501.1448,476.89713,479.94058,473.2002,484.44003,465.86603,471.09387,465.47287,476.4335,0,0.00823580179899309
496.317596435547,500.216064453125,519.112854003906,515.270324707031,519.200988769531,518.878051757812,0.00329101085662842,0,235,542,14,12,22,26,4,5,7,1,0,0,0,0,0,0,0,0,1,0,0,66,39,58,116,20,20,29,5,1,0,0,0,0,0,0,0,6,0,0,169,135,97,148,40,48,64,10,2,0,0,0,0,0,0,0,10,0,0,501.39297,511.9257,498.05124,506.87543,500.21997,508.38602,499.4362,508.7092,499.1739,510.43588,498.45007,499.32687,0,0.00667282898904758
443.923309326172,447.102264404297,493.4765625,498.7392578125,504.262023925781,512.787963867188,0.000301480293273926,0,20,139,3,4,0,0,4,0,0,4,0,0,1,0,0,0,0,0,4,0,0,9,4,9,4,17,3,0,3,0,0,1,0,0,0,0,0,3,0,0,33,24,8,7,21,2,1,5,1,0,3,0,0,1,0,0,5,0,0,393.94064,406.28226,412.97562,393.44708,409.19937,411.62357,418.88394,399.8122,424.27444,468.48633,434.75064,452.9613,0,0.00647405246127923
507.394927978516,505.288055419922,519.86328125,523.826843261719,515.821655273438,519.236938476562,0.000312924385070801,0,411,1308,65,165,39,14,32,10,3,13,1,0,0,0,1,0,1,0,13,0,0,175,509,119,22,67,31,26,30,3,0,1,1,1,0,1,0,33,0,0,430,952,213,60,152,81,51,49,11,0,5,1,3,0,1,1,49,0,0,513.2856,474.76175,514.6055,471.864,513.04364,452.9482,513.39655,503.01697,513.9455,510.81912,516.8999,503.54425,1,0.0392674343835676
488.263092041016,474.230773925781,474.132263183594,490.773284912109,498.164276123047,498.856079101562,0.00079113245010376,0,22,68,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,37,8,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,481.29422,510.43594,480.18463,501.864,473.8979,490.39938,477.2283,486.2637,477.54773,469.92267,474.81946,468.3123,0,0.00923285103496957
472.453369140625,496.077941894531,501.787536621094,499.018768310547,505.574127197266,509.921356201172,0.00212657451629639,0,22,100,8,3,1,0,1,1,1,4,0,0,0,0,0,0,0,0,4,0,0,11,10,3,5,2,3,1,6,0,0,0,0,0,0,0,0,6,0,0,37,18,8,8,3,2,2,10,0,0,0,0,0,0,0,0,10,0,0,485.03317,513.12396,479.71512,507.3928,482.1027,501.74628,476.4417,497.95282,470.36847,483.3997,477.10504,471.2649,0,0.00635765248569076
432.104827880859,436.143524169922,451.59375,462.033874511719,470.340667724609,479.494354248047,0.000285446643829346,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.3931,417.62897,411.2303,453.58453,425.69,457.77548,425.79703,450.94916,424.47275,436.21695,419.7755,435.439,0,0.00850194067103266
452.792175292969,462.061096191406,473.271484375,480.272369384766,487.341400146484,498.177917480469,0.00352823734283447,0,15,39,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,2,10,6,1,1,3,0,0,0,0,0,2,0,0,3,0,0,470.0576,479.20984,479.5589,461.62302,474.17276,478.301,470.92648,484.14597,466.2076,463.2808,456.7995,453.48456,0,0.00620910687895129
432.104827880859,440.839447021484,451.59375,462.880706787109,470.340667724609,479.494354248047,0.000426590442657471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.00177,214.55214,439.95712,318.6056,437.6228,273.05536,435.29257,185.55275,430.64832,241.38933,428.48425,71.47125,0,0.00634461451672165
450.020538330078,462.807983398438,477.282135009766,490.138519287109,498.164276123047,498.797332763672,0.00499093532562256,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,7,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,444.5964,489.74606,381.73233,483.2712,389.87,474.26315,409.56265,446.4365,424.27444,442.89713,426.57095,440.12073,0,0.00635634764638273
484.386199951172,492.748626708984,510.255187988281,508.874084472656,514.257690429688,515.305053710938,6.52074813842773e-05,0,121,412,18,0,11,6,1,0,2,1,0,1,0,0,0,0,0,0,1,0,0,52,7,31,23,5,2,5,3,0,2,0,0,0,0,0,0,3,0,0,159,22,73,45,16,8,27,3,0,2,0,0,0,0,0,0,3,0,0,490.11893,515.50507,493.30273,511.69092,490.67972,509.16528,489.21432,504.37994,487.91953,498.51672,486.6973,496.62103,0,0.00771445297358372
462.003753662109,464.628784179688,472.706817626953,479.228759765625,485.948120117188,516.1279296875,0.000608325004577637,0,87,238,5,0,0,1,0,4,1,2,0,0,0,0,0,0,0,0,2,0,0,30,2,5,8,0,3,0,5,0,0,0,0,0,0,0,0,5,0,0,119,15,18,41,10,5,3,8,0,0,0,2,1,0,0,0,8,0,0,491.33093,514.14606,486.0664,502.55807,482.37274,500.6005,471.86642,489.10052,458.44586,481.06723,456.76624,480.39163,0,0.0109502710825358
503.999237060547,499.212371826172,498.605041503906,500.221771240234,505.712829589844,513.242553710938,0.000251352787017822,0,281,842,14,11,3,0,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,30,75,22,7,9,1,3,0,0,0,2,0,0,0,0,0,0,0,0,118,255,66,10,22,2,3,3,0,0,2,0,0,0,0,0,3,0,0,514.0494,505.57852,512.99725,504.36615,510.9296,502.94894,509.01337,502.8362,504.4763,500.75412,502.66022,500.67587,0,0.00600806136366742
456.889678955078,479.472625732422,484.903442382812,489.147979736328,489.394165039062,500.0908203125,0.000997960567474365,0,6,36,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,442.5129,486.27887,455.63217,490.74643,454.31268,454.2317,445.89102,468.2754,455.2127,459.54614,447.35132,453.0183,1,0.0145866542381258
501.565979003906,509.445434570312,507.9794921875,524.298889160156,525.545532226562,520.23291015625,0.00449806451797485,0,159,476,10,3,6,51,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,33,22,25,130,2,6,20,0,1,0,0,2,0,1,0,0,0,0,0,78,48,46,220,6,16,46,4,1,0,0,2,0,0,0,0,4,0,0,496.76907,512.04706,497.31616,512.34717,499.65332,509.64404,500.07138,504.37994,498.27112,508.79407,495.46448,503.14966,0,0.00812676514673235
432.104827880859,449.461975097656,455.398651123047,465.306976318359,478.837158203125,489.626983642578,0.00062096118927002,0,34,90,7,0,0,1,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,16,1,1,2,16,1,4,0,0,0,2,0,0,0,0,0,0,0,0,62,2,12,17,23,5,11,0,0,0,10,0,2,0,0,0,0,0,0,410.50537,435.15057,420.0336,419.82626,411.6607,474.11014,429.34927,471.4226,427.31335,469.75797,474.1532,457.8065,0,0.0103086712412851
505.515594482422,508.208648681641,502.952239990234,504.39208984375,508.020141601562,513.372131347656,0.00231766700744629,0,364,942,10,281,33,0,3,4,2,1,0,0,2,0,0,0,0,0,1,1,0,19,855,90,1,5,10,22,1,2,0,3,0,0,0,0,0,1,0,0,30,952,221,3,9,20,36,5,2,0,4,0,0,1,0,0,5,0,0,510.98743,472.40274,513.17303,499.70847,510.56088,502.5706,508.75925,497.38464,509.53903,511.22302,510.50592,510.07983,0,0.0135569378915112
489.679260253906,492.592803955078,486.046936035156,491.527221679688,502.103332519531,509.029449462891,9.35792922973633e-05,0,169,539,77,1,30,33,12,13,7,1,0,0,0,0,0,0,0,0,1,0,0,227,13,73,52,40,13,27,5,0,0,0,0,0,1,0,1,5,0,0,392,30,151,74,76,59,59,12,2,0,0,1,0,5,0,1,12,0,0,505.67538,510.45245,503.9313,514.6255,502.43607,507.03287,500.55,514.606,498.87738,505.52023,498.63794,499.43546,0,0.0400155069877061
488.818023681641,496.576477050781,495.012756347656,491.925201416016,497.246002197266,503.864501953125,0.00110870599746704,0,37,84,7,0,2,4,3,0,0,1,0,0,4,0,0,0,0,0,1,0,0,24,1,3,5,4,0,4,3,0,0,2,0,0,0,0,0,3,0,0,47,0,11,7,10,1,4,4,0,1,2,0,0,0,0,0,4,0,0,461.35117,499.6823,433.33136,487.91537,435.53128,495.56116,452.4705,478.49054,455.51724,474.74414,459.69116,475.90546,0,0.0429706527252266
