"rev_1","rev_2","rev_3","rev_4","rev_5","rev_6","y0_6","y0_5","y0_4","y0_3","y0_2","y0_1","y1_6","y1_5","y1_4","y1_3","y1_2","y1_1","risk_score","last_month","last_3month","last_6month","metro_last_month","sports_last_month","news_last_month","lifestyle_last_month","business_last_month","opinion_last_month","arts_last_month","sunday_magazine_last_month","ideas_last_month","search_last_month","member_center_last_month","south_last_month","spotlight_last_month","page_not_found_last_month","nation_last_month","north_last_month","magazine_last_month","circulars_last_month","politics_last_month","metro_last_3month","sports_last_3month","news_last_3month","lifestyle_last_3month","business_last_3month","opinion_last_3month","arts_last_3month","sunday_magazine_last_3month","ideas_last_3month","search_last_3month","member_center_last_3month","south_last_3month","spotlight_last_3month","page_not_found_last_3month","nation_last_3month","north_last_3month","magazine_last_3month","circulars_last_3month","politics_last_3month","metro_last_6month","sports_last_6month","news_last_6month","lifestyle_last_6month","business_last_6month","opinion_last_6month","arts_last_6month","sunday_magazine_last_6month","ideas_last_6month","search_last_6month","member_center_last_6month","south_last_6month","spotlight_last_6month","page_not_found_last_6month","nation_last_6month","north_last_6month","magazine_last_6month","circulars_last_6month","politics_last_6month","treated","p_treated","subscriber_id"
136.247799682617,139.245300292969,140.200570678711,139.617169189453,142.737506103516,146.001617431641,147.399279,148.546326,141.25167,144.640248,141.623556,140.814861,154.947822,151.786614,148.72833,147.906444,150.27006,143.654196,0.000250637531280518,0,106,238,22,9,69,0,9,1,0,0,0,0,0,0,0,0,2,0,0,0,0,58,20,127,5,21,6,2,2,0,0,0,0,0,0,2,0,3,0,0,108,50,201,13,30,15,8,6,3,0,0,0,0,7,2,0,6,0,0,0,0.013142276610563,514
151.758435058594,153.078030395508,152.950900268555,158.287719726562,159.040173339844,156.857427978516,154.350585,154.38165,153.67878,152.365584,151.958598,151.966305,152.427831,148.737111,139.630389,155.31522,154.71207,152.837631,0.00449806451797485,0,525,1039,100,209,26,22,4,6,9,10,1,1,0,0,0,0,0,0,10,0,0,299,953,88,87,15,16,21,28,2,1,0,0,0,0,0,0,28,0,0,576,1039,177,199,31,20,42,48,2,1,0,1,0,0,0,4,53,0,0,0,0.0103690331567592,515
146.781811523437,148.137973022461,153.656762695312,154.401177978516,155.003759765625,156.730682373047,150.218931,149.24001,147.602592,147.09489,146.433159,144.760236,154.408812,149.315166,150.751164,147.146055,146.034951,143.914509,0.000624597072601318,0,46,193,4,2,4,5,1,0,1,2,0,0,0,0,0,0,0,0,2,0,0,30,6,10,6,7,2,3,2,0,1,0,0,0,0,0,0,2,0,0,93,23,13,16,16,6,6,7,2,1,0,0,0,0,0,0,7,0,0,0,0.0302913232014519,516
146.135366821289,145.614642333984,148.15251159668,151.703668212891,154.44140625,153.941290283203,148.130466,147.105588,146.026896,146.029029,145.45554,144.20265,150.55533,151.7949,147.258114,147.594735,147.042186,142.86228,0.00129544734954834,0,26,88,6,2,13,4,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,12,3,37,3,4,6,0,2,0,0,0,0,0,0,1,0,2,0,0,37,9,48,11,10,7,1,7,0,0,0,0,0,0,1,0,7,0,0,0,0.00691219507882792,517
152.206723022461,153.284353637695,153.327438354492,155.343420410156,154.522668457031,155.334997558594,149.130138,147.200472,147.610986,148.24617,147.330798,148.12422,152.753019,151.91436,151.109199,151.43079,149.815155,146.361429,0.00271403789520264,0,34,112,18,18,10,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,44,27,43,19,15,3,0,2,0,0,0,0,0,0,0,0,2,0,0,50,28,92,25,19,9,2,2,0,0,0,0,0,1,0,0,2,0,0,0,0.00619441898032892,518
150.469793701172,152.63581237793,152.056860351563,153.723559570312,153.501425170898,155.359259033203,153.005988,151.723104,151.69758,151.52622,151.579632,151.518705,150.826959,152.18319,139.630389,143.85828,146.56503,144.472734,0.000314950942993164,0,148,528,95,15,16,12,42,3,2,6,0,5,0,0,0,0,0,0,6,0,0,201,23,33,39,120,4,6,8,2,6,0,0,0,0,0,0,8,0,0,379,33,60,61,252,7,9,15,5,12,0,1,0,1,0,2,16,0,0,0,0.00775927438170673,519
129.631448364258,132.251834106445,135.478125,138.610162353516,141.102200317383,143.848306274414,136.142769,135.189405,133.770054,130.282188,129.397539,128.545275,136.919796,136.36251,129.074406,131.487534,132.06819,129.96669,0.000138044357299805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337866525006632,520
141.531069946289,140.934622192383,143.983786010742,144.483489990234,147.03366394043,145.546380615234,142.3287,140.190381,139.334682,139.932111,137.229402,135.822858,146.05665,138.486906,144.047754,140.020212,137.434608,136.506966,0.000810325145721436,0,8,27,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,3,4,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0.00810181010392146,521
147.187133789062,145.304415893555,146.474459838867,144.57307434082,147.746035766602,143.011477661133,141.13767,141.265449,146.922885,146.147535,142.139676,142.57065,153.478014,155.39841,150.598755,131.122038,139.470474,134.256444,6.9737434387207e-05,0,51,151,35,13,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,33,12,8,8,9,2,1,0,1,0,0,0,0,0,1,1,0,0,59,84,39,13,9,10,3,3,1,1,2,0,0,2,0,1,3,0,0,0,0.00743484303881448,522
136.09485168457,137.554321289062,144.234622192383,143.975509643555,147.980429077148,148.236822509766,137.10081,136.08513,139.346172,139.306731,136.457109,133.450251,146.457945,144.801516,141.450906,139.856361,138.789039,135.929718,0.000825703144073486,0,8,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00906428806845337,523
148.994018554688,150.150750732422,155.733856201172,154.459844970703,153.402209472656,155.527972412109,145.557771,146.45661,146.110044,146.868942,146.342742,147.12228,155.29782,153.690105,152.870205,154.854402,148.902,149.484468,0.00133752822875977,0,125,336,61,1,40,1,32,6,2,11,0,2,0,0,0,0,1,0,12,0,0,141,7,133,25,80,18,5,28,1,2,0,0,0,0,1,0,28,0,0,251,17,268,49,153,40,21,58,2,2,0,0,0,0,1,0,59,0,0,0,0.0137872229436059,524
147.017889404297,144.841818237305,148.012994384766,148.622900390625,150.116134643555,152.964587402344,145.768836,146.969898,145.871658,147.16218,146.390571,146.00919,147.871041,150.49482,150.566886,151.195854,146.057859,144.450255,0.000758767127990723,0,157,444,25,0,11,20,10,6,8,11,2,0,0,0,0,0,2,0,11,0,0,58,0,36,37,34,20,25,12,3,0,0,0,0,0,2,0,12,0,0,131,1,102,54,59,39,31,23,8,1,0,0,0,0,2,0,23,0,0,0,0.255503823974013,525
141.703884887695,28.8916786193848,28.6728012084961,30.2660110473633,28.5124122619629,30.5954429626464,109.427499,104.05086,93.320892,86.702061,103.009965,131.450748,145.13529,140.06127,142.19511,142.158756,140.1063,138.272709,0.000290334224700928,0,30,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,3,3,6,3,4,0,1,2,0,4,0,0,0,0,0,1,0,0,40,3,9,8,7,7,0,3,3,0,5,0,2,0,0,0,4,0,0,0,0.00712754422902041,526
129.631448364258,132.251834106445,135.478125,138.610162353516,141.102200317383,143.848306274414,138.92769,135.346572,133.796952,130.47885,129.397539,128.073972,147.154302,144.444909,143.018499,137.64351,135.411099,131.322099,0.000216305255889893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00702164571820043,527
139.196447753906,138.23639831543,144.547906494141,144.276406860352,146.763418579102,147.44411315918,124.18344,124.453089,126.13833,126.502239,127.753401,128.279151,145.883661,146.77776,143.874828,139.856361,136.053315,135.310026,0.000432670116424561,0,16,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161475800215799,528
153.017587280273,156.048834228516,152.384756469727,153.949639892578,152.899346923828,156.906060791016,138.268251,139.30662,140.251116,143.72412,143.987328,145.575468,113.863458,129.052002,115.518558,152.132052,150.48561,147.698436,9.52482223510742e-05,0,170,483,59,18,16,11,19,8,5,12,0,0,0,0,0,0,0,0,12,0,0,154,38,47,36,48,26,16,27,1,1,0,0,0,0,0,0,28,0,0,344,47,123,52,89,49,22,46,4,1,0,0,0,1,0,0,42,0,0,1,0.0223535785991792,529
148.262557983398,149.301937866211,152.401043701172,151.836795043945,154.130621337891,155.716955566406,139.802361,140.444238,141.455622,142.74726,144.278796,143.761542,123.518949,116.446929,117.394392,151.78155,147.90765,147.37116,0.000330209732055664,0,97,149,2,4,2,3,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,8,14,2,3,3,3,2,1,0,0,1,0,0,0,0,0,1,0,0,33,24,10,7,5,2,3,3,0,0,1,0,0,0,0,1,3,0,0,0,0.0220916153488392,530
136.247799682617,140.546411132812,140.844662475586,141.938616943359,147.045162963867,149.2283203125,123.195951,124.58886,123.492051,125.97138,127.02252,129.969186,125.83875,111.931668,136.179822,134.96652,133.581399,130.821516,0.000819385051727295,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00658623379409013,531
137.066903686523,139.258190917969,140.463674926758,140.391787719727,143.127951049805,145.183804321289,134.293761,135.19689,135.0354,135.957192,134.46063,132.2118,137.04765,141.047178,129.074406,136.48179,136.359129,149.566251,0.00044625997543335,0,30,176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,1,10,8,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0131883598922085,532
133.176992797852,134.130679321289,136.471755981445,138.683743286133,143.048483276367,144.772064208984,139.005642,137.6211,134.990205,133.08192,131.148396,131.199288,146.74242,144.39888,140.980242,138.064974,134.78973,132.806745,0.000394880771636963,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00998101541755205,533
129.631448364258,133.962313842773,32.9690093994141,25.8649429321289,25.3375190734863,17.1799793243408,118.877061,109.519758,124.047309,123.871326,126.85521,126.986079,143.71467,131.628489,139.34622,136.313085,132.342279,130.302675,0.000574111938476562,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00631925701480131,534
137.066903686523,144.604724121094,146.993453979492,147.899249267578,150.039431762695,154.051391601562,117.688944,123.023172,119.049975,123.796986,128.103048,128.133426,133.636149,120.63273,16.5989718,47.757495,83.39355,131.400411,0.00213301181793213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,4,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00617785151576943,535
154.096398925781,152.419747924805,153.820861816406,156.631146240234,156.600695800781,156.020745849609,151.77396,151.920456,149.014518,150.583602,150.172284,150.114414,156.24927,156.29769,154.6866,153.267042,155.09565,154.29414,0.000440299510955811,0,452,985,41,69,25,10,8,4,3,6,0,0,0,0,0,0,1,0,6,0,0,107,188,102,32,22,14,20,11,4,0,0,0,0,0,1,0,11,0,0,287,433,179,84,43,21,39,15,6,0,0,2,0,1,1,1,15,0,0,0,0.0183815162200157,536
150.427807617187,151.132315063477,151.308206176758,149.224502563477,154.191687011719,154.871099853516,146.64015,149.207694,149.28354,148.98363,149.239014,148.90785,156.41064,154.86201,154.94814,149.353968,149.874519,151.871421,0.000201642513275146,0,136,435,29,16,7,5,5,12,5,0,0,0,0,0,0,0,0,0,0,0,0,78,23,17,13,15,39,15,0,0,0,0,0,0,0,0,0,0,0,0,121,49,30,31,24,67,23,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0126248540599205,537
149.246841430664,151.333090209961,151.292651367187,149.539306640625,148.13786315918,147.040264892578,153.061185,152.277492,151.656876,152.262516,151.687245,151.70868,141.821229,147.597474,149.249049,148.91208,149.95623,151.183968,0.00189602375030518,0,153,412,14,12,3,11,7,6,1,1,0,0,0,0,0,0,0,0,1,0,0,52,39,14,47,18,13,2,4,0,0,0,1,0,0,0,0,4,0,0,113,93,59,105,41,24,3,6,0,0,0,1,0,0,0,0,6,0,0,0,0.00650526884073346,538
149.83971862793,145.622186279297,146.474459838867,144.57307434082,147.746035766602,151.628649902344,140.357619,139.53021,138.65301,138.81546,138.235656,134.897022,154.35279,142.394139,151.812195,151.199808,150.813126,145.246968,0.00154900550842285,0,45,141,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6,9,0,5,3,1,0,1,0,1,4,0,0,0,0,0,2,0,0,0,0.0124438740342286,539
141.881295776367,148.823382568359,150.536260986328,153.027502441406,153.961212158203,154.142376708984,148.18068,148.80084,147.951699,147.303441,147.207642,147.516084,153.76485,152.882619,151.73505,149.132319,149.066172,145.706688,0.000235140323638916,0,160,291,41,0,27,4,6,20,3,6,0,0,0,0,0,0,2,0,6,0,0,94,8,58,10,8,58,9,16,1,0,0,0,0,1,2,0,16,0,0,136,11,104,27,14,100,18,41,1,0,1,0,0,1,2,0,47,0,0,0,0.0070515592953196,540
133.913470458984,138.501974487305,148.431976318359,148.112127685547,149.03024597168,150.210681152344,141.07626,140.969475,140.193639,134.644731,135.407136,138.68994,145.502391,143.715828,147.824139,144.383808,142.316328,141.53607,0.00012814998626709,0,10,17,5,0,5,3,5,11,0,0,0,0,0,1,0,0,1,0,0,0,0,15,1,5,3,8,58,0,1,0,0,0,6,2,0,1,0,1,1,0,19,0,7,5,7,100,0,1,4,0,0,17,3,0,1,0,1,0,0,0,0.00622638767356397,541
146.94348449707,144.841818237305,148.012994384766,148.497573852539,151.062387084961,151.337887573242,150.793506,149.144064,147.111474,146.344986,145.618422,144.83385,147.79971,144.33486,148.28379,147.368226,145.080852,145.699338,0.000232875347137451,0,153,381,5,2,5,1,2,0,0,4,0,0,0,0,0,0,1,0,4,0,0,18,9,9,3,2,0,0,6,1,1,0,0,0,0,1,0,6,0,0,95,18,31,9,3,3,3,6,2,1,0,0,0,1,1,0,6,0,0,0,0.0117569986202389,542
155.868713378906,152.809872436523,153.077691650391,155.96953125,154.881481933594,155.836560058594,151.21134,151.95114,152.61219,152.35872,152.686458,152.361474,158.17065,155.63808,154.47582,154.78812,155.075628,154.32903,0.000301480293273926,0,506,985,44,16,16,18,10,30,10,11,0,2,4,0,0,0,0,0,11,0,0,145,76,56,50,31,95,21,13,6,3,4,1,0,0,0,0,13,0,0,324,198,79,104,58,216,39,20,24,5,4,3,0,2,0,0,20,0,0,0,0.0186751028852908,543
154.103082275391,153.958923339844,157.491320800781,155.233190917969,156.804034423828,158.253424072266,151.03545,150.228588,149.765736,147.855441,149.8983,150.55554,155.180091,153.67176,152.41629,151.333311,149.239719,149.018034,0.00196319818496704,0,238,737,102,3,32,25,29,18,4,41,4,0,0,0,1,0,0,0,32,0,0,201,6,75,89,39,50,27,50,6,0,0,0,1,0,0,1,46,0,0,426,7,148,105,69,117,59,119,19,0,0,0,2,3,0,8,105,0,0,0,0.00700105499291317,544
129.631448364258,132.251834106445,135.478125,138.610162353516,141.102200317383,143.848306274414,138.921561,137.264538,135.025131,133.08192,131.148396,129.436698,144.666285,142.577115,138.86766,121.22295,135.026376,132.038424,3.83853912353516e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00746701490372311,545
150.011077880859,150.2724609375,152.287097167969,154.449572753906,154.550061035156,156.276251220703,145.078728,144.484608,145.538709,145.169505,145.908738,147.219936,154.30248,142.394139,145.84758,140.272155,140.668992,136.2804,0.000549614429473877,0,46,77,18,61,10,2,12,3,1,1,0,0,0,0,0,0,0,0,1,0,0,22,138,30,15,28,9,0,1,0,0,0,0,0,0,0,0,1,0,0,42,177,48,21,38,18,4,5,0,1,3,1,0,2,0,0,6,0,0,0,0.00989775401017011,546
138.601126098633,143.643667602539,146.361831665039,148.049295043945,147.143902587891,147.688064575195,108.146145,117.3594,122.879682,123.499521,124.632588,126.348174,146.473728,142.987848,143.311872,140.388399,140.041755,132.901125,0.000344038009643555,0,14,26,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,1,0,0,3,3,0,0,1,2,0,0,0,0,0,0,0,0,0,22,2,3,2,3,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.01088705829383,547
151.174877929687,148.648095703125,149.675756835938,152.057189941406,149.492926025391,150.072555541992,145.509951,145.692966,142.63164,144.531609,146.718705,145.466538,127.058751,115.14339,120.211725,152.132052,148.423755,151.229316,0.000631511211395264,0,50,114,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,19,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,47,83,26,3,10,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0114294686966462,548
146.20368347168,151.981091308594,150.75673828125,152.977056884766,153.888977050781,154.229919433594,139.802361,140.444238,140.580459,139.485132,140.742828,141.915765,144.842148,148.94457,147.789396,144.237999,147.210726,141.731718,0.00370091199874878,0,82,134,2,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,47,7,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,26,65,32,9,7,2,2,2,0,1,0,0,0,0,0,0,2,0,0,0,0.0201570257786201,549
129.631448364258,132.251834106445,135.478125,138.610162353516,141.102200317383,140.462008666992,135.937062,134.417808,133.66407,130.543935,129.397539,128.545275,122.705952,125.21364,125.680974,133.961856,130.480626,132.189294,0.00044780969619751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210654779918162,550
148.588641357422,149.263714599609,150.731002807617,150.974844360352,152.708853149414,154.297503662109,151.739502,150.824844,149.23401,147.840876,147.587301,147.28692,153.014475,150.154908,152.133114,146.937132,145.080852,146.3241,0.00227385759353638,0,273,590,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,716,10,2,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00815138191761509,551
140.001168823242,141.653430175781,149.547573852539,147.376712036133,149.682348632813,151.528308105469,138.467634,137.202558,137.357208,137.506596,135.584052,133.542435,73.12026,80.294358,72.142401,102.65484,137.507712,138.082296,0.000160932540893555,0,27,30,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,0,4,3,0,1,4,1,0,0,2,0,0,0,0,0,1,0,0,0,0.0445265187054407,552
140.820272827148,137.187991333008,141.979605102539,145.128643798828,147.784588623047,147.008551025391,139.990548,137.436099,139.560498,140.570388,139.759809,140.663874,141.7176,144.724209,143.03628,143.746125,141.999876,142.771638,0.000193655490875244,0,24,110,14,0,2,0,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0,29,1,4,6,10,0,8,5,0,1,0,1,0,0,0,0,5,0,0,91,6,11,16,14,4,12,7,0,1,0,1,0,0,0,0,7,0,0,0,0.00720423338359564,553
139.566549682617,145.629922485352,146.002322387695,146.892315673828,148.490414428711,151.634197998047,142.3287,142.258932,140.46171,139.05162,137.47338,136.837656,147.28359,147.441,139.743126,140.48262,138.3903,137.90337,0.000193297863006592,0,19,56,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,6,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652357760499472,554
136.025994873047,140.699771118164,142.098431396484,143.864227294922,147.355242919922,147.857373046875,143.407479,144.10746,142.061754,139.580025,138.44691,133.542435,134.790738,120.63273,137.30781,137.46351,135.724236,137.294265,3.76701354980469e-05,0,3,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,2,3,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,7,6,2,3,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0.00597150251649738,555
145.936578369141,148.31510925293,151.080056762695,153.353512573242,153.905218505859,154.902941894531,150.684009,146.18505,146.862249,148.677246,147.53697,146.28441,153.604962,153.295614,151.058121,144.977031,145.808058,146.144649,9.5367431640625e-05,0,87,212,28,46,9,10,4,8,1,1,0,0,0,0,0,0,0,0,1,0,0,86,91,20,20,13,14,1,5,0,0,0,0,0,0,0,0,5,0,0,138,158,42,40,15,29,1,6,0,0,0,0,0,0,0,0,6,0,0,0,0.0101942167241517,556
129.631448364258,132.251834106445,135.478125,138.610162353516,141.102200317383,143.848306274414,130.479876,130.503864,129.888831,128.70615,126.499071,126.071439,143.6565,143.603394,139.813596,139.89597,133.250271,130.006815,0.000216305255889893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098739376386354,557
148.811553955078,152.004647827148,152.849633789062,153.775433349609,154.851123046875,155.884735107422,152.454072,153.01563,151.812654,151.847379,151.405911,150.798066,153.65217,153.354135,152.71341,148.416321,149.642451,149.88867,0.000249207019805908,0,200,567,10,49,5,5,1,1,2,4,0,0,0,0,0,0,0,0,4,0,0,37,193,16,10,3,2,5,5,0,0,0,0,0,0,0,0,5,0,0,64,318,33,20,12,4,10,21,0,0,0,0,0,0,0,1,22,0,0,0,0.00791003439441146,558
148.850885009766,150.374615478516,151.943334960938,153.090637207031,152.314865112305,155.117651367188,149.229501,149.752596,150.08271,149.222544,149.75217,148.88586,152.360229,153.308889,152.71341,151.225599,151.04736,149.18448,0.000469684600830078,0,151,330,47,6,9,2,17,4,1,8,1,0,0,0,0,0,1,0,8,0,0,136,10,37,6,42,10,2,13,2,1,0,0,0,0,1,0,13,0,0,198,18,64,9,55,14,5,24,6,1,0,0,0,0,1,0,24,0,0,0,0.00899768904911972,559
146.931500244141,147.163705444336,148.360400390625,146.514532470703,148.911529541016,152.377862548828,141.958566,141.766524,141.408234,143.316549,142.69917,142.904454,151.392618,148.097736,147.81717,149.115408,147.404811,144.610491,0.000270068645477295,0,31,67,23,1,14,4,4,1,1,0,5,0,1,0,0,0,1,0,0,0,0,62,2,33,8,24,7,0,4,38,0,1,0,0,0,1,0,4,0,0,81,5,51,13,30,10,9,5,17,0,1,0,0,0,1,0,5,0,0,0,0.00610629192734531,560
157.217303466797,160.028210449219,157.416174316406,158.010406494141,157.116760253906,157.684661865234,146.815191,146.68869,147.106914,147.9309,146.73822,148.561275,155.180091,154.749975,153.45573,153.796875,152.235792,152.892555,0.00292372703552246,0,425,1015,57,14,16,58,10,9,7,32,0,0,0,0,0,0,0,0,31,0,0,173,25,44,177,47,19,11,44,1,1,0,0,0,1,0,0,47,0,0,379,59,126,286,112,39,25,91,2,1,0,2,0,4,0,0,94,0,0,0,0.00679142927077612,561
145.259555053711,148.341412353516,147.311801147461,149.814953613281,152.002359008789,149.550750732422,108.40848,123.204345,121.00908,129.153525,132.192132,138.970998,138.72438,128.595528,138.228699,145.03068,143.471529,141.53607,0.0015912652015686,0,54,193,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,42,14,15,0,8,5,0,11,0,1,0,0,0,0,0,0,11,0,0,109,54,33,2,20,10,0,28,0,1,0,2,0,1,0,0,27,0,0,0,0.0230439067053477,562
146.696429443359,145.886480712891,146.638000488281,146.527459716797,153.505490112305,154.049359130859,136.73871,141.433182,140.62761,142.907895,144.278796,144.447336,127.559721,135.150768,146.383236,142.492959,140.456169,144.5958,0.00142228603363037,0,83,222,9,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,40,19,0,6,7,5,5,5,0,1,0,0,0,0,0,0,5,0,0,93,56,1,13,12,7,9,13,0,1,0,0,0,0,0,0,14,0,0,0,0.00680214356841989,563
129.631448364258,132.251834106445,137.211978149414,138.683743286133,143.048483276367,145.822155761719,112.25742,114.293025,117.325176,119.749485,122.12325,125.71716,36.804585,69.238239,47.308443,57.21768,73.365537,70.798182,4.9591064453125e-05,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00699751013345416,564
146.812911987305,146.968222045898,141.74533996582,144.24846496582,144.830548095703,142.893905639648,145.162299,144.978735,142.858539,142.315146,142.546755,143.02662,152.157861,151.1175,147.131946,141.441789,140.456169,140.831268,0.00336360931396484,0,36,109,23,1,4,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,28,4,5,2,3,5,1,1,1,0,0,0,0,0,0,0,1,0,0,53,8,15,2,7,9,4,4,2,0,0,0,0,0,0,0,4,0,0,0,0.00816432115297382,565
142.794845581055,147.554223632812,149.68620300293,151.745956420898,152.829895019531,153.36706237793,150.868506,150.388422,148.774374,148.067625,147.53517,147.181878,152.878866,152.305425,151.74213,151.43079,150.813126,146.99127,0.000778079032897949,0,87,188,18,13,4,4,7,1,0,4,0,0,0,0,0,0,1,0,4,0,0,72,39,12,16,24,9,2,5,0,0,0,0,0,0,1,0,5,0,0,150,83,21,31,24,19,2,10,0,3,1,4,0,1,1,0,10,0,0,0,0.00986775335637436,566
129.631448364258,132.251834106445,135.478125,138.610162353516,141.102200317383,143.848306274414,138.35448,137.264538,134.990205,133.599894,131.148396,129.056928,140.056548,139.712136,134.196651,136.572234,133.434312,130.355448,0.00620436668395996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00995798761237741,567
